Id,title,time,content,replay,all_replay,time,label
6216,今天买入的不是散户，全是机构，为什么7,2018/6/13 10:38,今天买入的不是散户，全是机构，为什么7,（1）,"
                            哪支眼看出来买入的全是机构，成交量低得可怜！",2018-06-13  10:45:43,0
6217,4个跌停会打开，谁买谁sb,2018/6/13 10:33,4个跌停会打开，谁买谁sb,（2）,"
                            至少三个，中途估计会有国资托盘，到时候可以出逃。
                            ",2018-06-13  10:44:29,0
6218,坐等回补2003年1月14日的跳空缺口！希望！,2018/6/13 10:38,坐等回补2003年1月14日的跳空缺口！希望！,（1）,"
                            2004年1月9日的缺口，看能不能止跌？",2018-06-13  10:41:44,0
6219,股东前十 清一色的 社保 汇金 港资哎 是时候 韭菜割机构了 他们能想到 美国对,2018/6/13 10:35,股东前十 清一色的 社保 汇金 港资哎 是时候 韭菜割机构了 他们能想到 美国对一个公司下手。这个公司会是中兴 哈哈 他们也有踩雷的时候,（2）,"
                            好极了
                            亏的估计机构们早就计提了，谁来买单承担责？？？",2018-06-13  10:40:21,0
6220,不是说好托市的嘛，怎么跌停了？,2018/6/13 10:34,怎么跌停了,（1）,"
                            放屁的话你也信？？？",2018-06-13  10:40:32,0
6221,大家听我的，3个跌停就开始买，散户之大者，为国接盘！机构可以今天买，我们散户力量,2018/6/13 10:33,大家听我的，3个跌停就开始买，散户之大者，为国接盘！机构可以今天买，我们散户力量要总在刀刃上！虽然我没用过他的手机，但是有钱的捧个钱场，没钱的捧个人场,（1）,"
                            我的是血汗钱，不为傻x捧场，不买垃圾公司",2018-06-13  10:42:39,0
6223,上午好,2018/6/13 10:33,300602 飞荣达,（1）,"
                            昨天跟你买的振华股份6了，赚了7个点",2018-06-13  10:44:43,0
6224,居然还有成效的,2018/6/13 10:37,搞不懂是什么人在买,（2）,"
                            主力勾引小散的
                            是成交，写错了。",2018-06-13  10:41:09,0
6225,800万跌停封单,2018/6/13 10:34,会有几个跌停,（1）,"
                            一文不值",2018-06-13  10:39:49,0
6228,这个组装公司要继续在A股兴风作浪，没有脸皮真好，不知道知耻而后勇,2018/6/13 9:51,这个组装公司要继续在A股兴风作浪，没有脸皮真好，不知道知耻而后勇,（1）,"
                            ",2018-06-13  10:42:42,0
6231,请教各位大神，我的兄弟融资盘全买了中兴。问题来了，他需要在第几个板的时侯追加资金,2018/6/13 16:23,请教各位大神，我的兄弟融资盘全买了中兴。问题来了，他需要在第几个板的时侯追加资金才不会被强平？,（3）,"
                            卧槽！这问题有问题(时间价位不祥)，没人能回答！
                            看担保品比例
                            明天就爆仓了",2018-06-13  16:34:29,0
6232,封单好大，钱多的可以买,2018/6/13 10:44,封单好大，钱多的可以买,（1）,"
                            买啥，明天同样多，价格还便宜。",2018-06-13  10:47:33,0
6234,技术派：早该抛掉该股！,2018/4/22 22:51,神仙大战与我等何干？都长点教训吧！,（6）,"
                            中兴通讯复牌走势不乐观！而相关个股该涨还得张！甚至会大涨狂涨！一切都是技术！！！！其它的都是扯淡！
                            业绩派早该毙掉中兴通讯，2毛业绩
                            000830好多了
                            机构分析得4个跌停板！
                            4个跌板候着........!!!!!
                            - - - -",2018-04-22  23:14:05,0
6235,卧槽A股真是傻子多啊，今天买的都是上辈子没买过股啊[大笑][大笑][大笑][大笑,2018/6/13 10:41,卧槽A股真是傻子多啊，今天买的都是上辈子没买过股啊,（2）,"
                            机构，不要弄错了
                            反正不是自己的钱",2018-06-13  10:47:20,0
6236,A股就是人傻钱多，明明港股跌了40%，A股今天居然有4000多万成交！真的可怜啊,2018/6/13 16:13,A股就是人傻钱多，明明港股跌了40%，A股今天居然有4000多万成交！真的可怜啊！,（6）,"
                            机构自救 对倒 一个都逃不掉
                            左手倒右手，吧了
                            港股跌百分之40相当于a股大约5个跌停板。
                            对倒怎么自救？
                            你数学是体育老师教的？40%不到4个板！当然目前H股的价格只是人民币12元左右。
                            都是自救的",2018-06-13  16:28:36,0
6237,《油价屡创新高，这只基又火了！》,2018/5/28 9:08,在中东的隆隆炮火声中，国际油价又开始一路狂飙。近期国际基准油价连续冲高，并一举突破70美元/桶，飙升至3年新高！！多方分析认为，油价在短中长期不同维度都仍有不错的机会。对普通投资者来说，采取怎样的正确姿势“上车”是个现实的问题。(一) 利多集中爆发 油价看高一线1. 短期看，中东剑拔弩张，油价飙升至3年新高：围绕叙利亚局势的剑拔弩张，加重了中东局势的紧张程度，推动国际油价近期攀升至三年新高。市场对于美国与俄罗斯在叙利亚冲突升级的担忧进一步加剧，同样也是推动国际原油价格上涨的因素之一。地缘政治风险的急剧上升，也有望助推油价进一步上升。2. 中期看，需求提振助推油价攀升：牛津能源研究所（OIES）最近发布报告称，过去一年油价出现上涨，更多是由于需求增加，而不仅仅是OPEC/非OPEC国家的减产。该报告观点认为，2017年美国页岩油增长和OPEC减产造成的影响相互抵消。但是，牛津能源研究所释放出的关键信息是，2017年全球经济增速强劲，导致石油需求出现飙升。这导致布伦特原油价格上涨约12美元。尽管2017年OPEC开始削减石油产量，但油价的大幅上涨与强劲的经济关系更大。伴随全球经济的复苏，原油需求提振有望助推油价有望重回升势。3. 长期看，原油存在需求供给不足风险：广发证券分析认为，短期油价的飙升背后存在风险偏好、供需、中东摩擦的三重利好，一般而言，当长期因素与短期因素发生共振时，油价或具有较强的爆发力。从长期影响油价价格趋势最关键的供需因素来看，2019年或有供给不足风险，原油价格大概率进一步攀升。2015-2016年原油行业资本开支出现明显收缩。页岩油增量部分或能抵补美国传统油田的供给短缺，但整体供给或无增量。原油再现难得一见的牛市，这样的机会自然不容错过。但对散户来说，目前投资原油期货还有一定障碍和门槛，相比之下，更简单便捷投资原油的方法，就是购买油气主题型基金。Wind数据显示，截至4月12日，在全市场所有的油气主题基金中，华宝油气（美元）最近一周净值增长6.16%，华宝油气（人民币）净值增长6.09%；如果从2月9日油价低点反弹至今来看，华宝油气（美元）净值增长13.26%，华宝油气（人民币）净值增长13.41%，涨幅领跑所有同类油气类基金！（详见文末结尾处图片）(二) 弹性最大的“T+0”原油投资利器—— 华宝油气（162411）华宝油气，基金代码162411，全称为华宝标普石油天然气上游股票指数基金。基金与油价关联度高，具有“油气投资风向标”之美誉。自2015年以来截至2018年3月31日，华宝油气标的指数SPSIOP指数与油价的相关性约为0.75。为投资者进行商品、原油方向资产配置的便利工具。对于博取油价反弹角度而言，华宝油气则是市场当仁不让的绝佳工具！华宝油气跟踪的指数是标普石油天然气上游股票指数（以下简称：SPSIOP指数），指数过去5年走势与原油价格十分接近，具有较好相关性。而在油价上涨阶段，SPSIOP指数呈现出更高弹性。据Wind数据统计：1) 2012年6月4日至2014年6月23日期间， NYMEX轻质原油涨幅27.37%，SPSIOP指数上涨幅度达85.21%。2) 因受OPEC达成减产协议影响，国际原油价格2016年暴涨。自2016日2月24日至2016年12月13日期间， NYMEX轻质原油涨70.32%，SPSIOP指数涨幅达84.17%，而华宝油气（人民币份额）同期净值增长率高达88.55%。3) 在2016年的大宗商品牛市中，华宝油气（人民币份额）净值涨幅为44.24%，净值表现位列所有油气类基金第一！综上所述，在捕捉油价波段反弹机会方面，华宝油气优势非常明显！此外，作为原油投资利器，这只“基”的优势还不止于此，在投资方式、流动性等方面还有诸多优势：1) 投资便利：华宝油气是一只在深交所上市的LOF基金，既可同时在场、内外市场进行申购或赎回（可通过国内所有券商进行申购和赎回交易），又可直接二级市场交易，支持日内T+0交易。2) 投资门槛低：华宝油气基金申购最低门槛仅为100元，二级市场买入最低门槛60元左右（一手），是中小投资者博取油价反弹机会的利器。3) 高流动性：截至2018年3月31日，华宝油气自2016年以来二级市场日均成交额为6038.3万元，稳居两市所有LOF第一。截至2017年底，华宝油气基金规模高达27.56亿元人民币，保有量45.62亿份，均稳居两市全部LOF基金第一名，是目前市场上最热门的油气投资基金。总之一句话，炒油气，选华宝油气（162411）就对了！,（53）,"
                            理性投资很重要！
                            坚持到底，就是成功
                            可以买了试试
                            美国原油跌近2% 上周沙特和俄罗斯称可能会增加供应
                            长线看好，是时候补仓
                            提前布局，赢在未来
                            开始关注是否要回调了
                            最近市场的写照该怎么说呢？
                            好帖顶上去！
                            近期原油市场投资者观望情绪上升
                            近期原油市场投资者观望情绪上升
                            人生有两个重要的能力，一是创造财富的能力，另一个是掌控财富的能力。
                            机会是跌出来的
                            基本面不清晰，新一轮争夺战开始
                            坚持持有！
                            不断新高 不过中期来看，需要休息调整一下
                            可以慢慢买一点.
                            油价强势反弹
                            看起来还不错的样子
                            有一颗笃定之心，稳健淡然的心态，恬然默默的一份仓位，胜利就是你了！
                            积少成多，聚沙成塔。
                            欧佩克增产存疑,油价大幅反弹
                            买对基金，躺10年就可以退休啦
                            跌跌跌 买买买！
                            送你C位出道！
                            油价下跌只是回调 终将“王者归来”
                            是时候补仓了！
                            机会是跌出来的
                            油价下跌只是回调 终将“王者归来”
                            减产引发国际油价3年创新高",2018-05-28  15:40:53,0
6238,说明天红盘的都是SB,2018/6/12 21:36,,（5）,"
                            是大s b 
                            你永远叫不醒装睡的人
                            
                            估计都是吃瓜群众
                            跌倒14左右可以开板了",2018-06-12  21:50:49,1
6239,昨晚挂涨停板买的，居然在跌停价买入，好开心。,2018/6/13 14:06,今天 睡过头了。忘记撤单，好开心，好开心，好开心。,（23）,"
                            来个截图
                            傻傻分不清楚
                            跌停随便买你就天天哭吧。
                            开心一分钟，痛苦到割肉。割完才知道这单买错了。
                            开心就好
                            你等着哭吧
                            截个图看看
                            来个截图+1
                            开心屁，大A股马上就破位了，你现在还敢买，你真牛皮，上证一天1500亿的成交额，工业富联就弄去155亿，没法玩了，中兴估值是4到5个跌停，不敢保证会一直阴跌下去
                            只能说，从一个悲剧到另一个悲剧~
                            吹牛不许吹牛B
                            地上接着
                            顶
                            傻了一个
                            800万手的跌停封单，起码也得三个板吧。怎么高兴呀，哭还来不及呢
                            
                            
                            哇塞，你今天赚了20%
                            
                            病得不轻，别传染人！
                            中信通讯港股跌了40.78%，收盘价15.16港元，用脚想想——
                            这个兄弟有才,在被套牢兄弟哭天喊地的时候,给大家一丝安慰,其实大家都知道你一股未买,你是猴子派来逗大家开心的
                            看你股龄不低，只想问你一句话，你他么是不是炒股炒傻了。离开股市说不定你还有一个美好人生",2018-06-13  14:17:58,0
6240,这星期别指望打开,2018/6/13 10:47,这星期别指望打开,（1）,"
                            别说28了，就是2块8我都不会要，盘子太大了，有机会还不如买保千里！",2018-06-13  10:52:27,0
6241,估计二、三个跌停板就会反击,2018/6/13 10:41,估计二、三个跌停板就会反击,（1）,"
                            港股跌了37%，自己算算几个跌停！",2018-06-13  10:50:14,0
6244,有一亿股民没人买一手会怎么样[怒],2018/6/13 11:03,有一亿股民没人买一手会怎么样,（6）,"
                            还不如拿这钱去买彩票
                            不会有这种事情发生的
                            股民又不傻，要买也得等开板再买
                            我重来不回答假设性问题，再说我也不买，要等20个跌停后再买。
                            脑子坏了才会买一手，我情愿把钱扔进大海，都不愿意买这个股
                            尼马想钱想疯了！",2018-06-13  11:09:04,0
6245,如果中兴有四个跌停的话，那我选择拿着，我相信一年后肯定能回来！,2018/6/13 13:29,如果中兴有四个跌停的话，那我选择拿着，我相信一年后肯定能回来！,（21）,"
                            當年俺48元買了中石油--也是這樣想的當年俺38元買了中國中車--也是這樣想的
                            我在12等你
                            应该三年后
                            韭菜都会这么想！
                            我也相信全通教育能回来呢。。。回不去了。
                            股票就是洗脑的一个过程，洗完脑，然后一地鸡毛等着散户呢。
                            开板就跑！！
                            你做梦吧三年能回就不错了，这前题是与美国能够正常贸易，而且中兴撑握了核心技术，你觉得这些条件一年能满足吗？？？？？
                            20以上，有机会还是要跑
                            开板就跑，当然土豪随便。
                            愿赌服输，其他坑也一样。
                            拿这种依靠别人活着的股有意义吗 还是要选像航发动力这样强国必备的股
                            楼主的意思是大家都别挂单了，自然就不会跌停，还有可能上涨
                            五年别想了！
                            你就拿着吧，等海沽石烂就可解放了！
                            你不拿着你卖得出吗，哈哈
                            对！回本之后又会有事情跌下来！
                            兄弟马上5G时代了，中兴的市场份额在那摆着呢！
                            象楼主这样散户太可爱了，我敢保证楼主十九岁以下年龄！
                            留着给孙子也解不了套
                            要看这票跌到什么价位，只要观察好港股，港股没有涨跌停，现在就是盏明灯，明眼人一下子就能看出来，什么时候才能介入这票。",2018-06-13  13:34:50,0
6246,300多亿人民币大封单，比乐视网第一天多出几倍的量,2018/6/13 15:11,300多亿人民币大封单，比乐视网第一天多出几倍的量,（11）,"
                            乐视100亿封单13个跌停板，中兴300亿封单多少跌停板？
                            
                            12块差不多
                            
                            为什么 这么多人卖呀，不卖的话是不是就没这么多封单了？
                            
                            港股今天跌了41%，应该没有乐视那么惨。
                            300多亿人民币大封单，在中国股市成立一来也没出现过这么大的量
                            
                            
                            ",2018-06-13  15:17:37,0
6247,现在大家来讨论下会有几个跌停板,2018/6/13 16:51,现在大家来讨论下会有几个跌停板,（2）,"
                            3-5跌停板，因为港股一天就跌-41.56，说不定明天还要杀一杀。
                            16元",2018-06-13  16:57:26,0
6248,机构抱团取暖坐庄的代价，价值投资的鬼话,2018/6/13 13:48,机构抱团取暖坐庄的代价8亿股摆着，跌到10元再说,（3）,"
                            现在买进，那是钱多了没地方放，此股最少跌到20元及以下，很有可能在13-15元之间，不信我们看看
                            好像只是第一步，第一天港股跌了40%，后面若继续相向呢？
                            评论@awp7654321：同感",2018-06-13  13:52:02,0
6249,不用计算跌停板的数量了，看着H股跌到什么价格，然后A股向H股接轨,2018/6/12 22:00,A股向下接轨H股,（3）,"
                            最初的三个是一字跌停板
                            
                            H股今天复牌交易第一天就大跌38%",2018-06-12  22:06:10,0
6250,3个跌停板给你们搞开,2018/6/13 16:52,v,（2）,"
                            明天开板
                            你看看H股，A股20块打的开谢天谢地",2018-06-13  16:55:13,1
6251,全仓进了！,2018/6/13 10:51,全仓进了！,（15）,"
                            牛皮，等着哭吧，自己被套忽悠别人买入，你真行
                            楼主买早了，等三个跌停后再考虑比较合适。
                            见过托,没见过你这样睁眼说瞎话的托!
                            不要误导人家，小散都不容易，你忍心吗？
                            
                            瞎开玩笑
                            
                            支持！
                            血洗8块钱
                            人钱多多管别人毛事
                            你全仓满融资买入，窝也只会荣劝卖
                            
                            全仓买不了一手吧？
                            好SB
                            有毛病；就算散户买入了能买你的吗；人家大户机构先卖",2018-06-13  10:54:46,0
6253,明天大涨吧入了50手[大笑][大笑][大笑],2018/6/13 10:56,明天大涨吧入了50手,（4）,"
                            港股都快破15了
                            傻逼！赶紧卖车卖房卖媳妇投进去啊！
                            估计你5手都买不起的主，还50手，说笑话吧
                            恭喜楼主，中彩了",2018-06-13  10:59:17,0
6254,啥时候可以止跌啊？,2018/6/13 10:44,啥时候可以止跌啊？,（1）,"
                            请参照港股中兴通讯",2018-06-13  10:55:37,0
6255,港股一步到位！,2018/6/13 16:01,港股一步到位！,（3）,"
                            还是港股安逸一步到位，A股天天钝刀子割肉才痛苦。
                            3天后才知道
                            我看悬，根据历史经验，要跌的人不敢抄底，才跌到位",2018-06-13  16:15:00,0
6256,破净都有可能,2018/6/13 16:29,破净都有可能,（1）,"
                            至少5个跌停!",2018-06-13  16:54:15,0
6257,郁闷呀，今天对倒自救，4000多万的成交量，仅仅跑出来20多万股。郁闷死了,2018/6/13 16:36,郁闷呀，今天对倒自救，4000多万的成交量，仅仅跑出来20多万股。郁闷死了,（1）,"
                            怎么自救的",2018-06-13  16:51:03,0
6259,洗心革面，重新做人。,2018/6/13 11:05,不要再给中国人丢脸了,（1）,"
                            这股废了",2018-06-13  11:09:11,0
6260,打压洗盘,2018/6/13 10:57,打压洗盘,（2）,"
                            你可以加仓试一下看看
                            能被洗出来的叫幸运。",2018-06-13  11:02:01,0
6262,今天涨停,2018/6/13 8:10,哈哈,（4）,"
                            是的
                            顶你
                            傻逼
                            恭喜你了",2018-06-13  09:31:11,0
6264,我来告诉你们为什么今天有大量接盘的原因！,2018/6/13 9:53,昨天晚上第一个挂单的机构席位，会联系接盘侠（支付接盘侠30%-35%的费用），这样自己就跑出来了，数据也不会太难看了。第二天晚上第一个挂单的机构席位也会采用同样的方式，如此继续…………,（2）,"
                            公墓接盘侠
                            绿色通道了解一下，小散出不来的",2018-06-13  11:03:33,0
6265,港股已有资金护盘，底部已形成。,2018/6/13 11:05,港股已有资金护盘，底部已形成。,（2）,"
                            港股有护盘A股至少也三个跌停，有什么兴奋的
                            港股当天买当天卖 还不是忽悠P民接盘 醒醒吧",2018-06-13  11:09:08,0
6267,团结起来挺过难关，支持中兴复兴,2018/6/13 16:46,支持中兴，强我中华,（4）,"
                            支持
                            支持
                            支持
                            拉到吧，科技股都是伪货",2018-06-13  16:48:05,0
6271,恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜可以数板板了  不过是地板,2018/6/12 21:54,恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜可以数板板了 不过是地板,（1）,"
                            持有0063的人真是倒霉 找公司赔钱",2018-06-13  11:16:56,0
6272,如果H股明天再跌30%，A股会增加几个跌停？,2018/6/13 16:38,1、3个；2、5个；3、6个。,（1）,"
                            我觉得会有7个以上的跌停板",2018-06-13  16:42:54,1
6273,对于中兴通讯的跌停紫光国微、士兰微、兆易创新个股纷纷做出了反应,2018/6/13 14:15,国产芯片雄起,（1）,"
                            000778雄安概念,球墨铸管龙头，产品市场占有率45%",2018-06-13  16:39:08,0
6274,五粮液发来贺电,2018/6/13 11:02,五粮液发来贺电,（4）,"
                            乐视网股东发来贺电
                            温馨提示：行情转移至白马股和二线蓝筹，标志---超跌，【四年平均】分红2.5%左右，PE=15左右。清仓宝钢股份买吉比特，敢不敢？俺们敢！中兴通讯=11.74元（参考中国银行），确实不敢
                            
                            干下来",2018-06-13  11:14:14,0
6275,000063，31万散户，31亿融资，多少血和泪,2018/6/13 11:10,远离毒品，远离股市,（3）,"
                            
                            
                            顶",2018-06-13  11:15:23,0
6276,六亿多股，谁把它吃了,2018/6/13 9:26,我是来看热闹的，寻求心理安慰的，我在其它股上也亏得惨不忍睹。三四个月40个点没了。只有学阿Q精神胜利法了。,（3）,"
                            我是来看热闹的，寻求心理安慰的，我在其它股上也亏得惨不忍睹。三四个月40个点没了。只有学阿Q精神胜利法了。
                            我在其它股上也亏得惨不忍睹。三四个月40个点没了。只有学阿Q精神胜利法了。
                            我想吃 可没那能耐",2018-06-13  09:38:39,0
6277,我昨天说过10个一字跌停板，开板4个跌停板,2018/6/13 16:41,我昨天说过10个一字跌停板，开板4个跌停板,（1）,"
                            估计7个跌停板",2018-06-13  16:46:13,0
6279,100多个亿的封单，这个星期开不了板，下星期吧,2018/6/13 11:02,100多个亿的封单，这个星期开不了板，下星期吧,（1）,"
                            下个月！",2018-06-13  11:11:42,0
6286,八亿股的卖单，请问可以打到五个跌停板吗？,2018/6/13 11:07,八亿股的卖单，请问可以打到五个跌停板吗？,（1）,"
                            至少十个",2018-06-13  11:13:26,0
6287,谁把200多个亿砸开就厉害了,2018/6/13 11:02,谁把200多个亿砸开就厉害了,（4）,"
                            200亿，砸开了还会有第二个200亿等你接，然后第三个200亿，第四个200亿，到第五个的时候恭喜你，100%控股中兴，为国护盘非你莫属
                            叫马云炸开
                            厉害了
                            白送马云也不要，拖累。。",2018-06-13  11:15:19,0
6288,几十亿融资盘等着爆仓,2018/6/13 16:20,几十亿融资盘等着爆仓,（1）,"
                            之前停盘已经还了10亿 剩下的还不动了 融资盘很有可能爆仓 踩踏 没有好人来接盘",2018-06-13  16:31:21,0
6294,21附近搭建第一个平台，进行整理,2018/6/13 11:15,21附近搭建第一个平台，进行整理,（1）,"
                            吊 10元左右在说话",2018-06-13  11:21:59,0
6295,今日有两个地雷,2018/6/13 11:08,今日有两个地雷，一个是富士康开板吸血，一个是中兴通讯复牌跌停。工业富联目前吸金接近100亿，市场情绪明显受到打压。亚夏汽车带动一批重组股深深宝A、邦宝益智、科锐国际逆势涨停。5G概念早盘也大幅上攻想拉动中兴通讯开板,（1）,"
                            想拉中兴开板？这胆子也太肥了",2018-06-13  11:20:45,0
6296,挂着能不能成交[拜神]，我是哪根筋搭错了，中的如此大奖。26000股的我。,2018/6/13 7:35,挂着能不能成交，我是哪根筋搭错了，中的如此大奖。26000股的我。,（1）,"
                            同情楼主，只怪运气不好吧。",2018-06-13  11:18:40,0
6301,20元见,2018/6/13 16:18,20元见,（1）,"
                            港股跌40%，那么对应这边股价18.6左右。看来你比我乐观一些！",2018-06-13  16:32:54,0
6302,大盘都被你带绿了。,2018/6/13 11:13,大盘都被你带绿了。,（1）,"
                            我来带你红吧",2018-06-13  11:19:08,0
6303,居然成交4000万，看来不怕死的韭菜还是不少啊[大笑][大笑][大笑],2018/6/13 16:24,居然成交4000万，看来不怕死的韭菜还是不少啊,（1）,"
                            不是散户所为，是里面的套牢机构基金，左手倒右手，反正钱是基民的，不是他们的，他们买卖手续费很低。",2018-06-13  16:34:20,0
6304,8.8元转让180手，有心要的来贵州面议，280手全转还有更优惠的价钱，我的成本是5元，能让我赚就行,2018/6/13 11:46,,（2）,"
                            有毛病
                            楼主你就有200股就差不多了，还280手，就吹吧",2018-06-13  11:55:28,1
6305,打底三个跌停，拭目以待,2018/6/13 11:21,打底三个跌停，拭目以待,（2）,"
                            我看不止了，看港股掉40个点。。保守至少20才能开
                            四个跌停最少了，和港股看齐",2018-06-13  11:26:25,0
6307,你们都不敢买是吧？我买[大笑],2018/6/13 15:28,你们都不敢买是吧？我买,（2）,"
                            套死你
                            其实我也不敢买",2018-06-13  15:43:54,0
6308,中兴通讯H股跌幅近40%,2018/6/13 11:08,【中兴通讯H股跌幅近40%】 云财经讯，中兴通讯H股跌幅近40%，报15.6港元。,（1）,"
                            四十换算成跌停多少个？",2018-06-13  11:26:35,0
6311,国家级可以给予中兴重大利好政策,2018/6/13 11:22,第一：25元以上买进的，免收各种税费。第二：对中兴优先供货企业，免税。第三：未来三年设立基金可以护住买入。第四：中兴直接送股，第、五：中兴直接协议借股有，长期承诺。每六：回购，机历公司股票增持等等。,（17）,"
                            看看H股吧，还25元买进，脑子进水。
                            太弱智话哈哈
                            傻小子 十年前就对中兴有各种免税啦
                            国家和建设银行拿出3000亿成立基金，支持国产芯片等等一些关系到核心竞争力的项目 你有救啦
                            病的不轻
                            小伙子 你可以卖房卖地支持一下中兴了
                            被套死了才说这样的话，我等跌到15元在来买你的货
                            大家可以搜一搜刚才的午间新闻30分报道的3000亿基金，这下中兴有救了
                            此股要有5个跌停
                            五个跌停后，也许有可能出吧？
                            乐视12个跌停那些天，也老有人发帖，臆想马云会来接盘，马化腾会来注资。无非是些淹死的鬼想忽悠别人来做替身，自己好去投胎
                            
                            被套死的傻散想象力还真丰富！虽然你的中兴至少要亏一半，就冲你的想象力还是要为你点个赞！劝你一句，少做梦多干活！
                            然后美国商务部又接着罚，你是不是想多了？
                            断不了奶的巨婴，还是找个奶水足的奶妈吧！
                            被套死的傻散想象力还真丰富！虽然你的中兴至少要亏一半，就冲你的想象力还是要为你点个赞！劝你一句，少做梦多干活！
                            有病吗？",2018-06-13  11:30:05,0
6313,这是我看到过最大的一笔跌停封单,2018/6/13 11:16,这是我看到过最大的一笔跌停封单,（2）,"
                            国家队不接盘，说不过去啊！
                            国家队又不是蠢货 起码要再来几个板才会托底",2018-06-13  11:24:21,0
6314,只是观望，跌到一分钱也不买。国企也不安全,2018/6/13 11:19,只是观望，跌到一分钱也不买。国企也不安全,（3）,"
                            简直是出人意料的悲哀
                            你是聪明人，这票短期是无法恢复元气的了，就算不跌停了，也是诱多的概率大！
                            二十多亿美丽",2018-06-13  11:28:12,0
6315,200多亿的封单，越来越大，都在挂跌停？,2018/6/13 11:14,200多亿的封单，越来越大，都在挂跌停？,（2）,"
                            千亿卖单在后面
                            一大奇观",2018-06-13  11:26:13,0
6317,我的中兴我的股!,2017/12/21 12:11,"如果你问我,持有中兴到什么时候?我的回答就是:如果你爱它,就持有它到百元上方!",（2）,"
                            
                            ",2018-04-23  15:13:38,0
6323,就目前的封单来看，没有三五个板开不了。,2018/6/13 11:29,就目前的封单来看，没有三五个板开不了。,（5）,"
                            三五个？
                            说少了 八百多万手啊
                            第五个板就会开
                            请问开版了又如何 开了也没有任何买入价值了。只有小散給止损盘们接盘。
                            港股跌了百分之40，你们看吧",2018-06-13  11:35:10,0
6325,下一个涨停25.36元！ 有危机感的企业才能长久生存 一个企业的发展就是不断去掉,2018/6/13 10:57,下一个涨停25.36元！有危机感的企业才能长久生存一个企业的发展就是不断去掉短处和短板的过程……,（2）,"
                            地雷战
                            有“探雷针”就不怕有“地雷”",2018-06-13  11:37:18,0
6327,还有7个跌停！看10元！,2018/6/13 11:28,哈哈哈哈哈,（1）,"
                            不会那么低的，估计14元止跌",2018-06-13  11:33:57,0
6329,买入好时机，长期走势不变！[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],2018/6/13 11:24,买入好时机，长期走势不变！,（2）,"
                            你大爷的
                            先跌40%再说吧",2018-06-13  11:38:39,0
6330,放心吧，国家会护盘的，都是国家的,2018/6/13 11:58,放心吧，国家会护盘的，都是国家的,（2）,"
                            下午开板，哈哈
                            你那是做梦",2018-06-13  12:02:25,0
6331,汇金就不能把它撬开吗？跌停对炎炎一息的股市也极大负面影响,2018/6/13 11:25,汇金就不能把它撬开吗？跌停对炎炎一息的股市也极大负面影响,（3）,"
                            汇金会当冤大头吗？那是国家的钱，怎么可能用来接盘
                            卖单很坚决
                            地主家也没用余量 撬开跌停要400亿",2018-06-13  11:35:45,0
6333,准备好资金，明天就开板。,2018/6/13 15:25,准备好资金，明天就开板。,（4）,"
                            支持！
                            支持，你可以融资买
                            唉，不用一直猜个不停了，又猜不准猜一个涨停，猜下午涨停，猜明天开板。。。静静的看着不行吗？
                            你的愿望怎么总那么美好",2018-06-13  15:30:32,0
6334,融券的要发财了，融资盘爆仓还有恶性下跌,2018/6/13 12:09,融券的要发财了，融资盘爆仓还有恶性下跌,（2）,"
                            中国不能做空，还融券
                            有券可融吗？",2018-06-13  12:12:33,0
6335,那个3000手的，是买卖委托反了么？解放军叔叔是最可爱的人,2018/6/13 11:35,那个3000手的，是买卖委托反了么？解放军叔叔是最可爱的人,（3）,"
                            是机构自卖自买，为的是吸引跟风的散户。接下来每天都会这样
                            天真！买一对倒而已
                            确实是想卖的结果按成买了，操盘手闭门试过三天。",2018-06-13  11:40:04,0
6336,从港股走势来看，极限4个板,2018/6/13 11:35,所以那些兴灾乐祸说八个十个的，你可以消停了,（1）,"
                            最少4个板板",2018-06-13  11:45:55,0
6337,哈哈运气真好，挂28.18居然卖出去了[胜利],2018/6/13 13:56,哈哈运气真好，挂28.18居然卖出去了,（9）,"
                            多少股
                            老铁牛逼
                            截个图上来看看。
                            我的一千股，半夜挂的卖单，28.18元，刚成交。
                            意淫的这么多，机构在前，你怎么卖得出？？？
                            机构顺便捎带的3400股
                            你要是能卖出这个票说明股票有戏.
                            
                            又疯了一个",2018-06-13  14:11:17,0
6339,散户居然还在买[滴汗],2018/6/13 11:39,散户居然还在买,（4）,"
                            这肯定不是散户买的
                            主力自救
                            开板加仓干
                            开板加仓干",2018-06-13  11:42:55,0
6340,跌到 18进场。[大笑],2018/6/13 11:15,跌到 18进场。,（1）,"
                            10元再进",2018-06-13  11:46:04,0
6343,28.18已持仓中兴通讯3068手，爱国支持，亏损不惜！,2018/6/13 11:48,28.18已持仓中兴通讯3068手，爱国支持，亏损不惜！,（4）,"
                            晒持仓，别他妈骗人
                            居然成交了3千多万，是不是傻？
                            
                            骗人的傻逼",2018-06-13  11:53:41,0
6344,维权吧,2018/6/13 9:02,散户们，维权吧,（4）,"
                            中兴管理的过错，应该维权
                            中兴管理的过错，应该维权
                            欲哭无泪。
                            ",2018-06-13  09:06:01,0
